TIMESTAMP,aT_avg,RH_avg,SW_avg,WS_avg,WS_std,WS_min,WS_max,Prec_tot,BP_avg
1/23/2016 19:00,-7.3,33,1,1.4,0.4,0,2.8,0,878
1/23/2016 20:00,-6.8,31,1,1.9,0.4,0.8,3.3,0,878
1/23/2016 21:00,-8.9,35,2,1.5,0.4,0,2.9,0,878
1/23/2016 22:00,-7.1,29,2,1.4,0.3,0,2.4,0,878
1/23/2016 23:00,-6.4,25,1,2,0.4,0.6,3.5,0,877
1/24/2016 0:00,-7,26,2,1.2,0.5,0,3,0,877
1/24/2016 1:00,-7.4,27,1,0.9,0.5,0,2.7,0,877
1/24/2016 2:00,-7.4,26,1,1.4,0.6,0,3,0,877
1/24/2016 3:00,-6.5,25,2,1.3,0.5,0,3,0,877
1/24/2016 4:00,-6,26,1,1.1,0.5,0,4.1,0,877
1/24/2016 5:00,-5.8,28,1,1.4,0.5,0,3,0,877
1/24/2016 6:00,-4.9,34,1,1.1,0.6,0,3.7,0,876
1/24/2016 7:00,-4.3,41,2,0.7,0.3,0,2.3,0,876
1/24/2016 8:00,-3.9,65,2,1,0.5,0,2.6,0,876
1/24/2016 9:00,-4.2,77,4,1,0.4,0,2.1,0,876
1/24/2016 10:00,-4.4,85,11,0.8,0.4,0,2.4,0,876
1/24/2016 11:00,-4.6,90,22,1,0.4,0,2,0,876
1/24/2016 12:00,-4.6,89,21,1.2,0.7,0,4.7,0,876
1/24/2016 13:00,-3.4,71,32,3,1,0,8.3,0,876
1/24/2016 14:00,-2.2,55,17,5.8,1.2,1.8,10.2,0,876
1/24/2016 15:00,-3,60,2,6.3,1.1,2.8,10.5,0,876
1/24/2016 16:00,-2.9,60,1,6.4,1,3.5,9.4,0,876
1/24/2016 17:00,-2.7,58,1,6.8,1,3.5,10.3,0,876
1/24/2016 18:00,-2.5,55,1,7,1.3,3.6,12.1,0,876
1/24/2016 19:00,-2.5,57,1,8.3,1.3,5.3,13.3,0,875
1/24/2016 20:00,-2.4,60,1,8.2,1.3,5.1,13.7,0,876
1/24/2016 21:00,-2.3,53,1,7.6,1.5,3.9,12.3,0,876
1/24/2016 22:00,-2.5,54,1,7.6,1.5,2.9,14.5,0,876
1/24/2016 23:00,-2.5,51,1,5.3,1.5,1,10.2,0,876
1/25/2016 0:00,-4.4,70,1,2,0.9,0,8.6,0,876
1/25/2016 1:00,-2.9,51,1,6.1,1.2,0.4,11,0,876
1/25/2016 2:00,-2.7,53,1,6.3,1.4,3.4,11.7,0,876
1/25/2016 3:00,-2.7,54,1,7.2,1.4,3.1,11.7,0,876
1/25/2016 4:00,-2.8,53,1,6.2,1.1,1,11.1,0,876
1/25/2016 5:00,-2.7,50,1,4,1.4,0.5,9.5,0,876
1/25/2016 6:00,-3.6,58,1,2.1,1.1,0,9.1,0,876
1/25/2016 7:00,-4.6,68,1,1.1,0.6,0,3.6,0,876
1/25/2016 8:00,-4.4,62,2,2.2,0.9,0,6.5,0,876
1/25/2016 9:00,-5.5,64,6,1.2,0.6,0,3.1,0,876
1/25/2016 10:00,-5.8,59,59,1.8,0.5,0,3.2,0,876
1/25/2016 11:00,-6.5,58,43,1.6,0.6,0,3.1,0,876
1/25/2016 12:00,-6.2,56,21,1.5,0.5,0,3.1,0,875
1/25/2016 13:00,-6.7,55,13,1.4,0.5,0,2.9,0,875
1/25/2016 14:00,-6.7,54,5,1.6,0.6,0,3.1,0,874
1/25/2016 15:00,-5.9,43,2,1.7,0.6,0,4,0,874
1/25/2016 16:00,-5.6,37,1,2.1,0.4,0.5,4.4,0,873
1/25/2016 17:00,-5.5,35,1,2.1,0.3,0.9,3.2,0,872
1/25/2016 18:00,-5.3,28,1,2,0.4,0.7,3.3,0,871
1/25/2016 19:00,-5,23,1,1.5,0.4,0.2,3.6,0,870
1/25/2016 20:00,-5.8,27,1,0.9,0.4,0,2.2,0,870
1/25/2016 21:00,-6.2,27,1,1.1,0.4,0,2.8,0,869
1/25/2016 22:00,-5.2,24,1,1.8,0.3,0,2.9,0,867
1/25/2016 23:00,-7.8,57,1,0.9,0.6,0,2.2,0,866
1/26/2016 0:00,-6.8,47,1,2.1,0.5,0.1,3.9,0,865
1/26/2016 1:00,-9,85,1,0.8,0.4,0,3.3,0,863
1/26/2016 2:00,-7.8,81,1,2.7,0.4,0.2,3.9,0,862
1/26/2016 3:00,-7.4,84,1,0.7,0.5,0,2.3,0,860
1/26/2016 4:00,-7,86,1,1,0.3,0,2.3,0,859
1/26/2016 5:00,-8.9,86,1,0.5,0.3,0,1.2,0,857
1/26/2016 6:00,-7.2,85,1,1.4,0.5,0,3,0,856
1/26/2016 7:00,-9.7,84,1,2.4,0.8,0,4.4,0,855
1/26/2016 8:00,-10.7,83,2,1.3,0.6,0,5.2,0,854
1/26/2016 9:00,-0.8,75,4,5.8,2.5,0,19.5,0,852
1/26/2016 10:00,-0.7,64,11,11,3.4,3.5,26.1,0,852
1/26/2016 11:00,-1.2,63,21,14.5,3.2,5.3,26.2,0,852
1/26/2016 12:00,-1.7,58,22,16,3,8.8,26.7,0.2,851
1/26/2016 13:00,-2.3,60,16,16.6,3,8.8,26.5,0,851
1/26/2016 14:00,-3,53,14,17.6,3.1,10.5,27.6,0,851
1/26/2016 15:00,-3.2,54,3,15.7,3.7,7.5,27.2,0,852
1/26/2016 16:00,-4.1,52,2,15.9,3.2,7,28.7,0,852
1/26/2016 17:00,-4,56,1,9.8,3.9,0.1,20.6,0,853
1/26/2016 18:00,-4,57,1,6,2.9,0,15.4,0,853
1/26/2016 19:00,-4.4,58,1,5.5,2.7,0,15.8,0,853
1/26/2016 20:00,-5,53,1,5.4,3.2,0.1,22,0,853
1/26/2016 21:00,-5.4,55,1,4.4,2.2,0.2,15.1,0,854
1/26/2016 22:00,-5.6,53,2,4.6,2,0.3,12.2,0,853
1/26/2016 23:00,-5.7,52,1,5.4,3,0,16.2,0,853
1/27/2016 0:00,-5.8,60,1,4.1,1.4,0.6,10.3,0,853
1/27/2016 1:00,-6,64,1,2.9,1.1,0,7.6,0,854
1/27/2016 2:00,-6.4,62,1,1.4,0.7,0,3.4,0,853
1/27/2016 3:00,-6.9,55,1,2.6,0.8,0,7,0,853
1/27/2016 4:00,-6,40,1,2.1,1,0,6.6,0,852
1/27/2016 5:00,-6.9,49,1,2.3,0.6,0.1,4.1,0,852
1/27/2016 6:00,-6.8,46,1,0.8,0.4,0,2.5,0,851
1/27/2016 7:00,-7.4,52,2,0.7,0.4,0,3,0,851
1/27/2016 8:00,-7.3,47,3,1.8,0.3,0,3.1,0,851
1/27/2016 9:00,-7,43,9,0.8,0.3,0,2,0,851
1/27/2016 10:00,-7,57,27,1.5,0.5,0,3.7,0,851
1/27/2016 11:00,-7.1,73,19,0.9,0.4,0,3.5,0,851
1/27/2016 12:00,-6.7,91,20,2.4,0.5,0,6,0,850
1/27/2016 13:00,-6.7,90,18,2.6,0.5,0,5.3,0,850
1/27/2016 14:00,-6.7,90,9,0.8,0.4,0,2.6,0,850
1/27/2016 15:00,-7.2,89,3,0.7,0.3,0,1.5,0,849
1/27/2016 16:00,-8.1,88,2,0.9,0.5,0,2.3,0,849
1/27/2016 17:00,-3.9,71,1,5.2,2,0,14.6,0,849
1/27/2016 18:00,-4.4,66,1,7.5,2.4,2.1,15.5,0,849
1/27/2016 19:00,-4.2,56,1,7.4,3,0.1,19.1,0,849
1/27/2016 20:00,-4.7,59,1,8,3.9,0.7,18.9,0,850
1/27/2016 21:00,-5.3,52,1,9.6,3.9,0.2,22.4,0,850
1/27/2016 22:00,-5.9,48,1,10.4,3.5,0.6,24.3,0,851
1/27/2016 23:00,-6.1,50,1,8.8,4,0.1,21.6,0,852
1/28/2016 0:00,-6,49,1,8.6,3.7,0.9,20.7,0,852
1/28/2016 1:00,-6,47,1,6.8,2.7,0.9,16.4,0,853
1/28/2016 2:00,-5.9,50,1,6.5,2.6,0.5,18.4,0,853
1/28/2016 3:00,-5.8,54,1,4.7,1.9,0,11.1,0,853
1/28/2016 4:00,-5.9,53,1,4.2,1.6,0.1,10.2,0,854
1/28/2016 5:00,-5.6,49,1,5.8,2.8,0.3,15.1,0,854
1/28/2016 6:00,-6.1,49,1,3.5,1.6,0,12.7,0,854
1/28/2016 7:00,-7.1,58,2,3.8,1.3,0,8.5,0,854
1/28/2016 8:00,-7,37,2,2.9,1.2,0,8.8,0,854
1/28/2016 9:00,-6.8,31,8,1.3,1.1,0,7.7,0,854
1/28/2016 10:00,-6.9,32,25,3.1,1.2,0,7.7,0,854
1/28/2016 11:00,-7.5,32,38,2.3,0.9,0,6.2,0,855
1/28/2016 12:00,-7.1,25,38,1.1,0.5,0,2.7,0,855
1/28/2016 13:00,-5.7,19,34,2.7,1.2,0,8.3,0,855
1/28/2016 14:00,-6.6,28,11,1.9,1.4,0,7.1,0,855
1/28/2016 15:00,-4.7,37,3,6,1.2,2,10.9,0,855
1/28/2016 16:00,-5,53,2,6.9,1.3,2.5,11.3,0,855
1/28/2016 17:00,-5.1,60,1,6.7,1.5,2.8,11.8,0,855
1/28/2016 18:00,-5.3,57,1,6.7,1.4,2.7,12,0,855
1/28/2016 19:00,-5.8,60,1,5.7,1.3,0.8,9.5,0,855
1/28/2016 20:00,-5.7,57,1,4.6,1.3,0.9,8.6,0,855
1/28/2016 21:00,-6.1,59,1,4.3,1.4,1,9.8,0,854
1/28/2016 22:00,-6.7,52,1,2.6,1,0,8,0,854
1/28/2016 23:00,-6.4,38,1,4.3,1.3,0,9.5,0,854
1/29/2016 0:00,-5.8,37,1,3.6,1.4,0,9.7,0,854
1/29/2016 1:00,-5.7,39,1,3.4,1.4,0.2,9.4,0,854
1/29/2016 2:00,-5.8,40,1,3.6,1.5,0,10.1,0,853
1/29/2016 3:00,-5.6,42,1,3.2,1.6,0,11.1,0,853
1/29/2016 4:00,-5.8,47,1,4.1,2.2,0,13,0,853
1/29/2016 5:00,-5.8,45,1,4.3,2.4,0.1,15.2,0,853
1/29/2016 6:00,-5.9,53,1,4,1.6,0,11.1,0,852
1/29/2016 7:00,-5.6,47,2,4.6,2.1,0,12.3,0,852
1/29/2016 8:00,-5.9,56,2,4.6,1.1,0.3,8.2,0,852
1/29/2016 9:00,-5.7,50,21,4.6,1.6,0.1,11.7,0,852
1/29/2016 10:00,-5.5,52,34,4.5,1.7,0,9.9,0,852
1/29/2016 11:00,-6,53,48,2.5,1.1,0,9.5,0,851
1/29/2016 12:00,-7.2,62,18,3.1,1,0,7.3,0,851
1/29/2016 13:00,-8.8,70,16,2,0.4,0,3.9,0,851
1/29/2016 14:00,-8.3,65,13,2.3,0.2,1.2,3.2,0,849
1/29/2016 15:00,-8.1,55,2,1.8,0.6,0,3.5,0,848
1/29/2016 16:00,-7.9,55,2,2.3,0.7,0,4.5,0,847
1/29/2016 17:00,-9.1,68,1,1.4,0.6,0,4.3,0,846
1/29/2016 18:00,-7.7,73,1,3.1,1,0,8.4,0,845
1/29/2016 19:00,-8.3,83,1,2.1,1,0,6,0,844
1/29/2016 20:00,-9.1,85,1,1.9,0.6,0.3,4.2,0,843
1/29/2016 21:00,-9.2,82,1,2.1,0.8,0,4.7,0,841
1/29/2016 22:00,-9.8,82,1,1,0.5,0,2.6,0,839
1/29/2016 23:00,-10,82,1,2,0.6,0,5,0,838
1/30/2016 0:00,-10.3,83,1,4,0.7,1.1,6.5,0,837
1/30/2016 1:00,-9.7,80,1,0.7,0.6,0,2.9,0,837
1/30/2016 2:00,-9.8,85,1,1.7,0.4,0.5,3.2,0,836
1/30/2016 3:00,-9.5,85,1,2.2,0.4,1.2,3.9,0,835
1/30/2016 4:00,-9.4,85,1,1.4,0.5,0,3,0,834
1/30/2016 5:00,-9.4,85,1,1.9,0.6,0,4.8,0,834
1/30/2016 6:00,-9.1,85,1,0.5,0.2,0,1.4,0,833
1/30/2016 7:00,-9.2,85,1,1.1,0.4,0,2.3,0,833
1/30/2016 8:00,-9.2,85,2,0,0,0,0,0,832
1/30/2016 9:00,-9.2,85,6,0,0,0,0,0,832
1/30/2016 10:00,-9.3,85,15,0.9,0.6,0,3.6,0,832
1/30/2016 11:00,-8.8,85,28,1.1,0.4,0,2,0,832
1/30/2016 12:00,-9.5,84,26,1.1,0.6,0,4.1,0,832
1/30/2016 13:00,-9.2,85,13,0.8,0.4,0,2.3,0,831
1/30/2016 14:00,-9.6,84,6,1,0.4,0,2.4,0,831
1/30/2016 15:00,-9.7,85,2,0.7,0.5,0,2,0,831
1/30/2016 16:00,-9.7,85,2,0.7,0.5,0,2.9,0,832
1/30/2016 17:00,-8.8,86,1,1.3,0.8,0,4,0,832
1/30/2016 18:00,-8.1,87,1,0.3,0.3,0,1.6,0,832
1/30/2016 19:00,-7.8,87,1,1.4,0.3,0,2.3,0,833
1/30/2016 20:00,-7.4,88,1,1.1,0.3,0,2.3,0,833
1/30/2016 21:00,-7.3,88,1,0.8,0.4,0,2,0,833
1/30/2016 22:00,-6.6,89,1,2.7,0.8,0,9.4,0,833
1/30/2016 23:00,-4.7,78,1,6.1,2.4,0.5,13.8,0,834
1/31/2016 0:00,-4.3,64,1,7,2.9,0.2,17.8,0,834
1/31/2016 1:00,-5.3,61,1,8.9,3.3,0.6,19.7,0,834
1/31/2016 2:00,-6,63,1,13.1,3.1,2.8,21.3,0,835
1/31/2016 3:00,-6.4,56,1,14.7,2.8,6.2,23.6,0,836
1/31/2016 4:00,-6.6,63,1,15.7,2.4,8.9,23.1,0,836
1/31/2016 5:00,-6.4,62,1,14.9,2.4,9,23.9,0,836
1/31/2016 6:00,-6.1,59,1,14,2.3,8.4,22.1,0,837
1/31/2016 7:00,-6,61,1,13.8,2.3,8.4,21.2,0,838
1/31/2016 8:00,-6,64,2,12,2.1,7,18.9,0,839
1/31/2016 9:00,-5.9,62,5,11.7,2.1,6.6,19.9,0,839
1/31/2016 10:00,-5.9,60,15,11,2.2,5.6,19.5,0,840
1/31/2016 11:00,-6.2,63,23,12.5,2.2,7.6,22.1,0,840
1/31/2016 12:00,-6.3,66,22,13.7,2.1,8.4,22.1,0,841
1/31/2016 13:00,-6.5,66,18,14,2.1,8.4,21.8,0,841
1/31/2016 14:00,-6.8,65,8,13.1,2,8.4,18.8,0,842
1/31/2016 15:00,-7.1,64,3,13.6,2.6,6.9,21.1,0,843
1/31/2016 16:00,-7.2,64,2,13.3,2.4,7.9,22,0,844
1/31/2016 17:00,-7.4,59,1,13.3,2.1,7.5,19.5,0,844
1/31/2016 18:00,-7.1,58,1,14.5,2.2,9.4,23.8,0,844
1/31/2016 19:00,-7.2,61,1,13.5,2.1,8.1,20.2,0,844
1/31/2016 20:00,-7.3,56,1,11.4,1.8,7.1,17.4,0,845
1/31/2016 21:00,-7.5,55,1,12.2,1.7,8.3,19.1,0,845
1/31/2016 22:00,-7.5,53,1,12.3,1.8,5.9,18.7,0,845
1/31/2016 23:00,-7.3,53,1,11.3,1.6,6.5,17.2,0,846
2/1/2016 0:00,-7.3,52,1,11,1.7,5.7,16.3,0,847
2/1/2016 1:00,-7.3,51,1,10,1.7,4.9,17.3,0,847
2/1/2016 2:00,-6.9,50,1,8.6,1.6,4.2,16.4,0,848
2/1/2016 3:00,-6.4,51,1,10,1.7,5.9,16,0,848
2/1/2016 4:00,-6.1,54,1,10.2,1.9,5.4,18.3,0,848
2/1/2016 5:00,-6.2,55,1,9.9,1.6,5.4,16.8,0,848
2/1/2016 6:00,-6.1,58,1,9.6,1.5,5.3,14.4,0,848
2/1/2016 7:00,-6.2,55,2,7.4,1.5,3.7,12.1,0,848
2/1/2016 8:00,-6.3,52,3,7.8,1.1,3.9,12.3,0,849
2/1/2016 9:00,-6,50,34,7.8,1.3,3.9,11.8,0,849
2/1/2016 10:00,-5.9,51,106,5.5,1.3,0.8,8.8,0,849
2/1/2016 11:00,-6.4,51,96,4.7,1,0.1,8.5,0,849
2/1/2016 12:00,-7.3,56,27,5.5,0.6,3.2,7.5,0,848
2/1/2016 13:00,-8.3,52,22,2.2,0.7,0,6.7,0,848
2/1/2016 14:00,-8.6,49,12,3.3,0.6,0.7,6.6,0,848
2/1/2016 15:00,-8.4,47,3,2.1,0.9,0,4.2,0,847
2/1/2016 16:00,-9.1,48,2,1.3,0.4,0,3.1,0,847
2/1/2016 17:00,-8.8,44,1,1.8,0.4,0,4.1,0,846
2/1/2016 18:00,-8.8,42,1,1.6,0.4,0,2.9,0,845
2/1/2016 19:00,-9,41,1,1.8,0.6,0,5,0,845
2/1/2016 20:00,-8.8,39,1,2.6,0.5,0.2,4.8,0,844
2/1/2016 21:00,-8.4,44,1,2.2,0.4,0.5,3.8,0,844
2/1/2016 22:00,-7.9,42,1,1.4,0.4,0,3,0,843
2/1/2016 23:00,-7.5,43,1,0.7,0.3,0,1.7,0,843
2/2/2016 0:00,-8.3,48,1,0.5,0.4,0,1.6,0,843
2/2/2016 1:00,-8.7,51,1,1.1,0.2,0,2,0,843
2/2/2016 2:00,-8.7,54,1,1,0.3,0,2.3,0,842
2/2/2016 3:00,-9.4,61,1,1,0.2,0,1.9,0,842
2/2/2016 4:00,-9.1,57,1,0.9,0.3,0,2.2,0,842
2/2/2016 5:00,-9.1,55,1,1.6,0.2,0.9,2.5,0,842
2/2/2016 6:00,-9.1,56,1,1.2,0.4,0,3.3,0,842
2/2/2016 7:00,-10.5,56,2,1.1,0.4,0,2.3,0,842
2/2/2016 8:00,-10.9,54,3,1.3,0.5,0,3,0,842
2/2/2016 9:00,-11.1,47,11,1.3,0.3,0,2,0,843
2/2/2016 10:00,-10.2,40,97,0.8,0.4,0,1.9,0,843
2/2/2016 11:00,-10.5,40,112,1.1,0.3,0,1.8,0,843
2/2/2016 12:00,-10.8,43,28,1.2,0.3,0,2.4,0,843
2/2/2016 13:00,-11.3,43,24,1.4,0.3,0,2.7,0,844
2/2/2016 14:00,-11.5,38,14,1.3,0.4,0,2.7,0,844
2/2/2016 15:00,-12,39,4,1.7,0.4,0.7,3.3,0,844
2/2/2016 16:00,-11.3,36,2,1.3,0.6,0,2.7,0,844
2/2/2016 17:00,-11.5,33,1,1.9,0.5,0.5,3.4,0,845
2/2/2016 18:00,-11.2,36,1,2.9,0.4,1.2,4.4,0,845
2/2/2016 19:00,-10.4,38,1,2.4,0.5,0.9,4.3,0,845
2/2/2016 20:00,-9.9,41,1,3.2,0.6,1,5.5,0,845
2/2/2016 21:00,-9.7,49,1,3.3,0.9,0.5,5.8,0,846
2/2/2016 22:00,-9,47,1,3.5,0.9,0.7,6.3,0,846
2/2/2016 23:00,-9.6,46,1,2.9,0.9,0,5.6,0,846
2/3/2016 0:00,-10.1,49,1,2.4,1,0,5.1,0,847
2/3/2016 1:00,-10.8,50,1,2.5,0.7,0,4.3,0,847
2/3/2016 2:00,-11.1,46,1,1.3,0.5,0,3.3,0,847
2/3/2016 3:00,-11.3,40,1,2.2,0.8,0,4.2,0,847
2/3/2016 4:00,-11.5,34,1,1.9,0.4,0.2,3.2,0,848
2/3/2016 5:00,-11.2,29,1,1.6,0.6,0,3.8,0,848
2/3/2016 6:00,-11,27,1,2.2,0.6,0.3,4.1,0,848
2/3/2016 7:00,-10.3,22,2,2.8,0.6,1.4,4.6,0,848
2/3/2016 8:00,-10.2,23,3,3,1,0,6.7,0,849
2/3/2016 9:00,-10.3,25,44,1,0.6,0,3.6,0,849
2/3/2016 10:00,-10.3,27,126,1.7,0.6,0,5,0,850
2/3/2016 11:00,-10.4,36,50,2,0.8,0,5.7,0,850
2/3/2016 12:00,-8.5,39,30,3.9,1.1,0,9,0,850
2/3/2016 13:00,-7.5,42,32,6.1,1,3.8,9.9,0,850
2/3/2016 14:00,-7.4,46,17,6,1.2,1.8,9.9,0,850
2/3/2016 15:00,-7.4,50,4,4.7,1.2,0.5,9.6,0,850
2/3/2016 16:00,-7.2,50,2,6.1,1.1,3.2,11.1,0,851
2/3/2016 17:00,-7,47,1,5.3,1,3,9,0,851
2/3/2016 18:00,-7,47,1,6.3,1.1,2.7,10.2,0,851
2/3/2016 19:00,-7,50,1,6.6,1.2,3.2,10.5,0,851
2/3/2016 20:00,-7.1,52,1,6.5,1.2,2.5,9.7,0,851
2/3/2016 21:00,-7.1,49,1,6.6,1,3.4,9.7,0,851
2/3/2016 22:00,-7,46,1,4.8,1.4,0,9.1,0,851
2/3/2016 23:00,-7.7,57,1,2.4,1.4,0,7.4,0,852
2/4/2016 0:00,-8,71,1,2.1,0.8,0,5.1,0,851
2/4/2016 1:00,-7.7,74,1,2.8,1,0,6.5,0,851
2/4/2016 2:00,-8.3,84,1,1.2,0.5,0,5.1,0,851
2/4/2016 3:00,-8.3,84,1,1,0.4,0,3.3,0,851
2/4/2016 4:00,-8.3,82,1,0.6,0.5,0,3.3,0,851
2/4/2016 5:00,-8.6,69,1,0.8,0.5,0,2.9,0,852
2/4/2016 6:00,-7.5,62,1,2.7,0.5,1,4.7,0,852
2/4/2016 7:00,-7.6,66,2,2.5,0.7,0,7.3,0,853
2/4/2016 8:00,-7.5,51,3,4.9,0.6,3.3,6.9,0,853
2/4/2016 9:00,-10.5,90,10,1.7,0.7,0,6.4,0,854
2/4/2016 10:00,-11.2,82,57,1.1,0.4,0,2.9,0,855
2/4/2016 11:00,-11.5,81,37,1,0.4,0,2.7,0,856
2/4/2016 12:00,-11.9,79,36,0.9,0.4,0,2.3,0,856
2/4/2016 13:00,-11.2,79,40,1.5,0.6,0,3.1,0,856
2/4/2016 14:00,-11,75,28,1,0.5,0,2.9,0,857
2/4/2016 15:00,-10.5,81,5,0.6,0.3,0,2.1,0,857
2/4/2016 16:00,-10.3,80,2,1.1,0.5,0,2.5,0,858
2/4/2016 17:00,-10.3,73,1,1.5,0.5,0,4.6,0,859
2/4/2016 18:00,-9.7,60,1,2.9,0.7,0.7,7,0,859
2/4/2016 19:00,-9.9,51,1,5.3,0.7,2.7,7.4,0,860
2/4/2016 20:00,-9.7,46,1,4.4,0.8,1.8,7.1,0,861
2/4/2016 21:00,-10.2,45,1,3,1.2,0,8.2,0,861
2/4/2016 22:00,-11,41,1,3.2,0.9,0.3,5.3,0,862
2/4/2016 23:00,-10.8,34,1,4.5,0.4,2.5,5.9,0,862
2/5/2016 0:00,-9.9,30,1,4.5,0.7,0.4,6.6,0,863
2/5/2016 1:00,-10.3,35,1,5.2,0.3,3.8,6.2,0,864
2/5/2016 2:00,-9.8,31,1,4.6,0.4,2.6,5.7,0,865
2/5/2016 3:00,-9.2,29,1,4.4,0.5,2.1,6.5,0,865
2/5/2016 4:00,-9.3,33,1,5,0.5,3.6,7.2,0,865
2/5/2016 5:00,-9.5,34,1,4.9,0.6,2.7,6.4,0,866
2/5/2016 6:00,-9.1,33,1,5.7,0.5,3.4,7.6,0,866
2/5/2016 7:00,-9.2,32,2,4.5,0.7,0,7.3,0,866
2/5/2016 8:00,-10,31,4,1.3,0.5,0,3.5,0,867
2/5/2016 9:00,-9.6,28,54,2.5,0.5,0.9,3.9,0,868
2/5/2016 10:00,-9.2,26,125,1.4,0.5,0,3.5,0,868
2/5/2016 11:00,-9.5,28,149,1.7,0.4,0,3.3,0,868
2/5/2016 12:00,-10.1,31,35,1.5,0.4,0,3.1,0,869
2/5/2016 13:00,-10.5,33,28,1.3,0.4,0,3.6,0,869
2/5/2016 14:00,-9.8,33,17,3,0.6,0,4.9,0,869
2/5/2016 15:00,-10.1,38,4,1.3,0.7,0,4.7,0,869
2/5/2016 16:00,-10.3,39,2,1.3,0.6,0,4,0,869
2/5/2016 17:00,-10.7,39,1,1.7,0.6,0,3.4,0,869
2/5/2016 18:00,-10.4,39,1,1,0.6,0,3.3,0,869
2/5/2016 19:00,-10.9,40,1,1.8,0.5,0,3.7,0,869
2/5/2016 20:00,-11.2,40,1,0.5,0.3,0,1.8,0,869
2/5/2016 21:00,-10.8,39,1,1.4,0.6,0,3.4,0,869
2/5/2016 22:00,-10.9,38,1,1.4,0.6,0,4.4,0,869
2/5/2016 23:00,-10.8,37,1,1.5,0.5,0,3.5,0,869
2/6/2016 0:00,-11.4,38,1,0.8,0.3,0,2.3,0,869
2/6/2016 1:00,-12.2,39,1,1.1,0.4,0,2.2,0,869
2/6/2016 2:00,-11.6,36,1,1.8,0.3,0.2,2.9,0,869
2/6/2016 3:00,-11.1,32,1,1.9,0.5,0.1,3.6,0,868
2/6/2016 4:00,-10.4,29,1,1.2,0.5,0,2.6,0,868
2/6/2016 5:00,-10.8,31,1,1.6,0.4,0,3.1,0,867
2/6/2016 6:00,-11,38,1,1.4,0.4,0,2.9,0,867
2/6/2016 7:00,-11.4,55,2,1.5,0.5,0,3.7,0,866
2/6/2016 8:00,-12.5,72,5,2.1,0.7,0,5.1,0,866
2/6/2016 9:00,-10.8,81,14,2.3,0.7,0,5.5,0,866
2/6/2016 10:00,-11,81,34,2.1,0.6,0.2,4.5,0,865
2/6/2016 11:00,-10.8,80,45,1.3,0.5,0,3.3,0,864
2/6/2016 12:00,-10.7,79,41,1,0.6,0,3.6,0,864
2/6/2016 13:00,-10.5,81,33,2.2,0.8,0,6.2,0,863
2/6/2016 14:00,-10.6,82,19,1.3,0.5,0,3.5,0,863
2/6/2016 15:00,-10.8,81,5,0.7,0.5,0,3.1,0,862
2/6/2016 16:00,-12,80,2,1.2,0.5,0,3.8,0,861
2/6/2016 17:00,-12.4,79,1,0.9,0.5,0,2.5,0,860
2/6/2016 18:00,-12.2,80,1,2.1,0.7,0,4.4,0,859
2/6/2016 19:00,-12.4,79,1,2.2,0.5,0.3,4.9,0,859
2/6/2016 20:00,-12.4,79,1,1.1,0.4,0,2.1,0,858
2/6/2016 21:00,-12.6,79,1,0.5,0.2,0,2,0,857
2/6/2016 22:00,-12.5,79,1,0.5,0.2,0,1.4,0,857
2/6/2016 23:00,-13.5,77,1,0.3,0.2,0,1.9,0,856
2/7/2016 0:00,-13.4,78,1,0.7,0.4,0,1.9,0,856
2/7/2016 1:00,-13.5,78,1,1.4,0.6,0,4.3,0,856
2/7/2016 2:00,-13.3,79,1,1.7,0.8,0,4.4,0,856
2/7/2016 3:00,-4.1,64,1,8.7,2.8,0.3,21.3,0,855
2/7/2016 4:00,-4.4,56,1,11.8,2.8,4.2,21.2,0,855
2/7/2016 5:00,-4.7,53,1,10.8,2.5,3.6,20.6,0,856
2/7/2016 6:00,-5.3,51,1,8.6,1.4,4.4,13.7,0,856
2/7/2016 7:00,-6,45,2,8,1.2,3.8,11.7,0,856
2/7/2016 8:00,-6.8,44,4,3.1,1.2,0.1,10.3,0,857
2/7/2016 9:00,-7.6,47,40,2.7,1,0,5.6,0,857
2/7/2016 10:00,-7.9,43,118,3,0.6,0,5,0,857
2/7/2016 11:00,-8.4,38,141,1.6,0.5,0,3.1,0,857
2/7/2016 12:00,-7.1,29,75,2.4,0.3,0.3,3.9,0,857
2/7/2016 13:00,-7.9,31,45,1.1,0.5,0,3.6,0,856
2/7/2016 14:00,-8.7,34,19,1.6,0.5,0,3.5,0,856
2/7/2016 15:00,-8.8,37,7,1.5,0.6,0,3.6,0,855
2/7/2016 16:00,-8.6,62,2,1.4,0.6,0,3.2,0,855
2/7/2016 17:00,-6.8,81,1,5.2,1.4,0,10.5,0,854
2/7/2016 18:00,-6.6,88,1,3.6,0.8,1.1,8.1,0,854
2/7/2016 19:00,-6.6,90,1,1.6,0.6,0,4.7,0,853
2/7/2016 20:00,-6.7,90,1,1.8,0.5,0.1,3.8,0,852
2/7/2016 21:00,-6.8,90,1,2.7,0.6,1,4.5,0,851
2/7/2016 22:00,-7.7,88,1,1,0.3,0,3.3,0,851
2/7/2016 23:00,-7.4,88,1,0.3,0.2,0,1.1,0,850
2/8/2016 0:00,-7.6,88,1,0.9,0.2,0,2.3,0,849
2/8/2016 1:00,-7.1,89,1,1.5,0.5,0,3.2,0,848
